,date_time,charge_desc,injured,killed,hit_run_lvl,address,lat,lng
18418,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"5100   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
18419,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"2400   CALLE TRES LOMAS  , San Diego, CA",32.678311,-117.057046
18420,0,STARTING PARKED VEHICLES OR BACKING,0,0,1,"4600   SANTA MONICA AVENUE, San Diego, CA",32.74358,-117.243464
18421,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"3600   MISSION BOULEVARD, San Diego, CA",32.802624,-117.257347
18422,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1200   EUCLID AVENUE, San Diego, CA",32.716164,-117.0850063
18423,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"3300   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
18424,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"4200   CONVOY STREET, San Diego, CA",32.8212569,-117.1549964
18425,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3000   ROSECRANS STREET, San Diego, CA",32.7301553,-117.2244274
18426,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3900   DOVE STREET, San Diego, CA",32.748532989559436,-117.1687263497173
18427,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"3400   COLLEGE AVENUE, San Diego, CA",32.7521129,-117.0640165
18428,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"11200   SCRIPPS POWAY PARKWAY, San Diego, CA",32.938167,-117.054608
18429,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"0   BING CROSBY BOULEVARD, San Diego, CA",33.0374597,-117.1605274
18430,0,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,0,"0   SUNSET CLIFFS BOULEVARD, San Diego, CA",32.725208,-117.257172
18431,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"4900   COLLWOOD BOULEVARD, San Diego, CA",32.76728330561366,-117.08425580891827
18432,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"3000   GARNET AVENUE, San Diego, CA",32.8051662,-117.2233097
18433,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"500 W LAUREL STREET, San Diego, CA",32.731386,-117.167947
18434,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"4000   DIVISION STREET, San Diego, CA",32.694881,-117.066109
18435,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4400   48TH STREET, San Diego, CA",32.75634,-117.09122
18436,1,FOLLOWING TOO CLOSELY,1,0,0,"4700   EL CAJON BOULEVARD, San Diego, CA",32.756548,-117.092674
18437,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"6600   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
18438,1,"UNCONTROLLED INTERSECTION,YIELD TO FIRST VEHICLE WITHIN",0,0,1,"10800   CARMEL MTN ROAD, San Diego, CA",32.971854,-117.093566
18439,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"700   08TH AVENUE, San Diego, CA",,
18440,1,FOLLOWING TOO CLOSELY,1,0,1,"3800   MARKET STREET, San Diego, CA",32.7115386,-117.1461254
18441,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3500   CASTLE GLEN DRIVE, San Diego, CA",32.80613509163752,-117.13064801505563
18442,1,FOLLOWING TOO CLOSELY,0,0,0,"15800   SAN PASQUAL VALLEY ROAD, San Diego, CA",33.0940047,-117.0016425
18443,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,1,"2100   GRAND AVENUE, San Diego, CA",32.7952849,-117.2517378
18444,1,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,0,0,1,"800 S 35TH STREET, San Diego, CA",32.697948,-117.118828
18445,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"0   ADELAIDEA AVENUE, San Diego, CA",,
18446,0,UNSAFE TURNING MOVEMENT (I),1,0,0,"2600   LA JOLLA PARK WAY, San Diego, CA",,
18447,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"5000   70TH STREET, San Diego, CA",32.769895,-117.047196
18448,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1800   GARNET AVENUE, San Diego, CA",32.800711,-117.237047
18449,0,FOLLOWING TOO CLOSELY (I),0,0,1,"0   CAMINO DEL RIO NORTH  , San Diego, CA",32.7722638,-117.1358755
18450,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"7500   EADS AVENUE, San Diego, CA",32.84004,-117.275041
18451,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"3400   CAMINO DEL RIO SOUTH  , San Diego, CA",32.7770765,-117.1197792
18452,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,1,"6200   MONTEZUMA ROAD, San Diego, CA",32.77089,-117.0788148
18453,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"4000   FAIRMOUNT AVENUE, San Diego, CA",32.7750252,-117.098281
18454,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3700   MORAGA AVENUE, San Diego, CA",32.8285867,-117.2132892
18455,1,FOLLOWING TOO CLOSELY,0,0,1,"0   I-8 EB  , San Diego, CA",,
18456,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",0,0,1,"3900   ARRIBA STREET, San Diego, CA",32.861404,-117.22267
18457,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3000   MARMIL AVENUE, San Diego, CA",32.667758,-117.058954
18458,0,FOLLOWING TOO CLOSELY,1,0,1,"7000   BOULEVARD DRIVE, San Diego, CA",32.754487,-117.046639
18459,0,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,FELONY,"0   ALVARADO ROAD, San Diego, CA",32.7733732,-117.046776
18460,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"4600   CONVOY STREET, San Diego, CA",32.823708,-117.155279
18461,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"400   ARBOR DRIVE, San Diego, CA",32.753879,-117.161235
18462,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"4000   HANCOCK STREET, San Diego, CA",32.756022306858185,-117.2168730766094
18463,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"4000   MARLBOROUGH AVENUE, San Diego, CA",32.749776,-117.105787
18464,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"900   GARNET AVENUE, San Diego, CA",32.8051662,-117.2233097
18465,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"500 S EUCLID AVENUE, San Diego, CA",32.699916,-117.085154
18466,1,FOLLOWING TOO CLOSELY,0,0,1,"400   11TH AVENUE, San Diego, CA",32.7183191,-117.1547197
18467,1,UNSAFE START ON HWY (I),0,0,1,"4800   OCEAN BOULEVARD, San Diego, CA",32.801981,-117.259089
18468,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3900   WEST POINT LOMA BOULEVARD, San Diego, CA",32.754864,-117.219622
18469,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3500   ARMSTRONG STREET, San Diego, CA",32.807877,-117.161737
18470,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"6900   BARKER WAY, San Diego, CA",32.809555,-117.021457
18471,0,OBEDIENCE TO OFFICIAL TRAFFIC CONTROL,1,0,1,"4400   EUCLID AVENUE, San Diego, CA",32.756194,-117.09229
18472,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"1300   SUNSET CLIFFS BOULEVARD, San Diego, CA",32.735763,-117.255428
18473,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2400   54TH STREET, San Diego, CA",32.7308,-117.080018
18474,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"13300   STONEBRIDGE PARKWAY, San Diego, CA",32.92192,-117.044067
18475,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8900   TOWNE CENTRE DRIVE, San Diego, CA",32.867724865161726,-117.20732031993191
18476,0,"BICYCLIST, FAILURE TO USE RIGHT EDGE ROAD",1,0,0,"2600   HOLLISTER STREET, San Diego, CA",32.548493666358134,-117.08417335922695
18477,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"2300   ROLL DRIVE, San Diego, CA",32.556446,-116.937741
18478,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"0   COLLEGE AVENUE, San Diego, CA",32.7927993,-117.0670714
18479,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1900   MEADE AVENUE, San Diego, CA",32.757304,-117.14487
18480,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"4300   MISSION BAY DRIVE, San Diego, CA",32.800613,-117.213896
18481,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",0,0,1,"0   17TH STREET, San Diego, CA",32.7156566,-117.1485812
18482,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"1400   MARKET STREET, San Diego, CA",33.21912,-117.231383
18483,0,STARTING PARKED VEHICLES OR BACKING,0,0,1,"2600   ULRIC STREET, San Diego, CA",32.790632,-117.172438
18484,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,1,"3400   ALTRIDGE STREET, San Diego, CA",32.805367,-117.139235
18485,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4200   COLLEGE AVENUE, San Diego, CA",32.752931,-117.064617
18486,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4000   CROWN POINT DRIVE, San Diego, CA",32.794217,-117.230745
18487,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"1000 W GRAPE STREET, San Diego, CA",32.724634,-117.17175
18488,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4300   COLLEGE AVENUE, San Diego, CA",32.755916,-117.066099
18489,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"0 E FT OF CURB LINE OF SUNSET CLIFFS BOULEVARD, San Diego, CA",,
18490,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"8800   LA CAMESA STREET, San Diego, CA",32.976493,-117.139028
18491,1,"UNCONTROLLED INTERSECTION,YIELD TO FIRST VEHICLE WITHIN",1,0,0,"13400   RANCHO PENASQUITOS BOULEVARD, San Diego, CA",32.95902307868639,-117.11488776484101
18492,1,CROSSING BETWEEN CONTROLLED INTERSECTIONS,1,0,0,"2000   INDIA STREET, San Diego, CA",32.725495,-117.169143
18493,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4600   WEST POINT LOMA BOULEVARD, San Diego, CA",32.751224,-117.236448
18494,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3300   NOBEL DRIVE, San Diego, CA",32.867915997459626,-117.23181358089676
18495,1,UNSAFE START ON HWY (I),0,0,1,"5600   MISSION CENTER ROAD, San Diego, CA",32.77559137186668,-117.15404511706913
18496,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"2800   ROSECRANS STREET, San Diego, CA",32.7301553,-117.2244274
18497,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"3000   CLAIREMONT DRIVE, San Diego, CA",32.7916517,-117.1973143
18498,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"4300   UNIVERSITY AVENUE, San Diego, CA",32.749703,-117.101829
18499,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"4100   HOME AVENUE, San Diego, CA",32.723333,-117.107569
18500,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"7800   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
18501,1,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),0,0,1,"1400   GARNET AVENUE, San Diego, CA",32.799302,-117.244406
18502,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"10000   CARROLL CANYON ROAD, San Diego, CA",32.903701,-117.111476
18503,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4300   KEARNY MESA ROAD, San Diego, CA",32.818584507656176,-117.14927161797449
18504,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4300   ALVARADO CANYON ROAD, San Diego, CA",32.780097,-117.100023
18505,0,"RED ARROW,DO NOT ENTER INTERSECTION",1,0,0,"9900   MERCY ROAD, San Diego, CA",32.937131,-117.112744
18506,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"600   A STREET, San Diego, CA",32.718941,-117.159147
18507,1,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,0,"4600   INGRAHAM STREET, San Diego, CA",32.80081,-117.241278
18508,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"1800   SMYTHE AVENUE, San Diego, CA",32.56577086859764,-117.05027615232754
18509,1,FOLLOWING TOO CLOSELY (I),1,0,1,"9600   AERO DRIVE, San Diego, CA",32.80837,-117.121487
18510,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3600   MEADE AVENUE, San Diego, CA",32.757244,-117.115086
18511,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3200   PALM STREET, San Diego, CA",32.735701,-117.124911
18512,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,1,"3800   FAIRMOUNT AVENUE, San Diego, CA",32.7750252,-117.098281
18513,1,DUI ALCOHOL/DRUG (M),0,0,0,"700   09TH AVENUE, San Diego, CA",,
18514,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"0   GENESEE AVENUE, San Diego, CA",32.8868937,-117.2254725
18515,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"4600   IMPERIAL AVENUE, San Diego, CA",32.7041759,-117.1067834
18516,1,FOLLOWING TOO CLOSELY,1,0,0,"6300   PARKSIDE AVENUE, San Diego, CA",32.668985,-117.050446
18517,0,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,1,"4900   MARKET STREET, San Diego, CA",32.7115386,-117.1461254
18518,0,UNKNOWN/INVALID CHARGE,0,0,0,"1900   GRAND AVENUE, San Diego, CA",32.7952849,-117.2517378
18519,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"0   AERO DRIVE, San Diego, CA",32.8097065,-117.1166321
18520,1,TURNS:IMPROPER RIGHT HAND TURN (I),0,0,0,"3000   54TH STREET, San Diego, CA",32.736611,-117.079933
18521,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"3500   MARKET STREET, San Diego, CA",32.7115386,-117.1461254
18522,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"4100   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.830156044131925,-117.20184658589815
18523,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"9300   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
18524,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"4100   44TH STREET, San Diego, CA",32.751553,-117.099895
18525,0,DUI DRUGS,0,0,1,"0   MIGUEL VISTA PLACE, San Diego, CA",32.70208,-117.02166
18526,0,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,1,"4100   BALBOA DRIVE, San Diego, CA",32.7408178,-117.159391
18527,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"1200   MORENA BOULEVARD, San Diego, CA",32.769911,-117.201672
18528,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"9800   MERCY ROAD, San Diego, CA",32.940729,-117.114614
18529,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"4100   ADAMS AVENUE, San Diego, CA",32.76348,-117.107138
18530,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,0,"4000   PEPPER DRIVE, San Diego, CA",32.731504,-117.108942
18531,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"4400   ORANGE AVENUE, San Diego, CA",32.6022421,-117.069412
18532,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"2900   ALTA VIEW DRIVE, San Diego, CA",32.675785,-117.040125
18533,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"4000   TAYLOR STREET, San Diego, CA",32.755511,-117.200943
18534,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4500   WIGHTMAN STREET, San Diego, CA",32.747801,-117.097524
18535,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5200   EASTGATE MALL, San Diego, CA",32.88226185655094,-117.19449852746918
18536,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,1,"4400   FANUEL STREET, San Diego, CA",32.796751,-117.245902
18537,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"4400   REDWOOD STREET, San Diego, CA",32.738504,-117.099802
18538,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"6600   IMPERIAL AVENUE, San Diego, CA",32.7041759,-117.1067834
18539,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"5300   GRAND DEL MAR COURT, San Diego, CA",32.9382852,-117.1971312
18540,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1600   CAM DEL RIO NORTH  , San Diego, CA",19.8210102,-90.53181
18541,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,1,"1000   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
18542,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"9400   SHAWN AVENUE, San Diego, CA",32.794833,-117.124133
18543,1,"PEDESTRIAN NOT TO SUDDENLY ENTER PATH, ETC",1,0,0,"9100   GRAMERCY DRIVE, San Diego, CA",32.802497363531494,-117.1325508388281
18544,0,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"700   05TH AVENUE, San Diego, CA",,
18545,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"4100   HAINES STREET, San Diego, CA",32.793656,-117.241046
18546,1,STARTING PARKED VEHICLES OR BACKING,1,0,0,"3800   05TH AVENUE, San Diego, CA",,
18547,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"0   HARCOURT DRIVE, San Diego, CA",32.792202,-117.120537
18548,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"7600   TORREY SANTA FE ROAD, San Diego, CA",32.9598818,-117.1613384
18549,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2700   ADRIAN STREET, San Diego, CA",32.749367,-117.227175
18550,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1400   GARNET AVENUE, San Diego, CA",32.799302,-117.244406
18551,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"0   BERYL STREET, San Diego, CA",32.808556,-117.232567
18552,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"7900   RONSON ROAD, San Diego, CA",32.829135330383544,-117.15173237916295
18553,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"0   MIRAMAR ROAD, San Diego, CA",32.8755835,-117.1962977
18554,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"300 S DEWEY STREET, San Diego, CA",32.705225,-117.138053
18555,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"6600   GULLSTRAND STREET, San Diego, CA",32.854629,-117.191792
18556,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"4700   GOVERNOR DRIVE, San Diego, CA",32.852456,-117.192005
18557,0,LEFT TURNS AT INTERSECTIONS,0,0,1,"3400   DEL MAR HEIGHTS ROAD, San Diego, CA",32.948704,-117.249153
18558,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"6400   FRIARS ROAD, San Diego, CA",32.76637569358362,-117.17896634704266
18559,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2200   EAST BEYER BOULEVARD, San Diego, CA",32.5581079,-117.040769
18560,1,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,0,"11300   BOOTES STREET, San Diego, CA",32.927896,-117.131911
18561,0,DUI ALCOHOL (M),0,0,0,"4600   30TH STREET, San Diego, CA",32.761149,-117.130283
18562,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2400   FENTON PARKWAY, San Diego, CA",32.781049276595745,-117.1314524893617
18563,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"10600   CAM RUIZ  , San Diego, CA",,
18564,1,TURNING ON CURVE OR CREST OF GRADE,1,0,0,"1900   EBERS STREET, San Diego, CA",32.743803,-117.245857
18565,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"1800   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
18566,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"3700   HOME AVENUE, San Diego, CA",32.71969,-117.110324
18567,1,PEDESTRIAN ON ROADWAY,1,0,0,"2000 S 43RD STREET, San Diego, CA",32.6963953,-117.1025478
18568,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8700   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
18569,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2100   PAN AMERICAN PLAZA, San Diego, CA",32.72745675257195,-117.15276980750438
18570,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"3800   MIDWAY DRIVE, San Diego, CA",32.753986,-117.217972
18571,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4600   PALM AVENUE, San Diego, CA",32.5837636,-117.0887537
18572,1,"RED ARROW,DO NOT ENTER INTERSECTION",1,0,0,"10900   BLACK MTN ROAD, San Diego, CA",32.91823679797722,-117.12506246200884
18573,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"1200   GARNET AVENUE, San Diego, CA",32.8051662,-117.2233097
18574,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"10700   CAM RUIZ  , San Diego, CA",,
18575,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,1,"9900   FRIARS ROAD, San Diego, CA",32.7721825,-117.1579537
18576,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"3600   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
18577,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4200   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
18578,1,FOLLOWING TOO CLOSELY,0,0,1,"2900 E HARBOR DRIVE, San Diego, CA",32.6833641,-117.1220954
18579,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"9900   MERCY ROAD, San Diego, CA",32.937131,-117.112744
18580,1,STOP REQUIREMENTS STATE STOP LINE,1,0,0,"2800   STRANDWAY  , San Diego, CA",,
18581,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"10000   CARMEL MTN ROAD, San Diego, CA",32.9654983,-117.1197029
18582,0,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),0,1,0,"4600   TEXAS STREET, San Diego, CA",32.761106,-117.138945
18583,1,STOPPING DISTANCE REQUIREMENTS,1,0,0,"4600   CARMEL MTN ROAD, San Diego, CA",32.9654983,-117.1197029
18584,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"16300   BERNARDO CENTER DRIVE, San Diego, CA",33.0053959,-117.0913852
18585,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"6900   BALBOA AVENUE, San Diego, CA",32.8178529,-117.1857651
18586,1,"SHALL NOT PROCEED THROUGH, AROUND, UNDER CLOSED CROSSING GATE (I)",0,0,1,"1300 S 28TH STREET, San Diego, CA",32.692671,-117.133807
18587,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8100   BALBOA AVENUE, San Diego, CA",32.821869,-117.148727
18588,1,UNSAFE START ON HWY (I),0,0,1,"3800   VALLEY CENTRE DRIVE, San Diego, CA",32.937811,-117.233201
18589,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1100   WALL STREET, San Diego, CA",32.847269,-117.273064
18590,0,"RED ARROW,DO NOT ENTER INTERSECTION",0,0,1,"0   08TH AVENUE, San Diego, CA",,
18591,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"3100   CLAIREMONT DRIVE, San Diego, CA",32.7916517,-117.1973143
18592,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"8700   LAKE MURRAY BOULEVARD, San Diego, CA",32.80175529146406,-117.01141324483905
18593,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1000   B STREET, San Diego, CA",32.717906,-117.155474
18594,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"6000   BALBOA AVENUE, San Diego, CA",32.8178529,-117.1857651
18595,0,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"5000   CAPE MAY AVENUE, San Diego, CA",32.749525,-117.248946
18596,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"600   LORING STREET, San Diego, CA",32.804467,-117.260732
